,name,photo,birthday,url,player_id,teams
935,Thonny Anderson,https://tmssl.akamaized.net/images/portrait/header/561214-1582108497.jpg,27/12/1997,/thonny-anderson/profil/spieler/561214,561214,"[210, 679, 8793]"
936,Guilherme Augusto,https://tmssl.akamaized.net/images/portrait/header/default.jpg,13/04/1995,/guilherme-augusto/profil/spieler/444920,444920,"[210, 537, 776, 8718, 17776]"
937,Léo Chú,https://tmssl.akamaized.net/images/portrait/header/default.jpg,4/06/2000,/leo-chu/profil/spieler/468320,468320,"[210, 2029]"
938,Jhonata Robert,https://tmssl.akamaized.net/images/portrait/header/default.jpg,26/10/1999,/jhonata-robert/profil/spieler/711338,711338,"[210, 609]"
939,Walter Montoya,https://tmssl.akamaized.net/images/portrait/header/267420-1547643417.jpg,21/07/1993,/walter-montoya/profil/spieler/267420,267420,[210]
940,Marinho,https://tmssl.akamaized.net/images/portrait/header/74758-1558620761.jpg,29/05/1990,/marinho/profil/spieler/74758,74758,"[210, 6600, 221, 2462, 3197, 2029, 609, 2125, 309, 2646]"
941,Vico,https://tmssl.akamaized.net/images/portrait/header/default.jpg,3/12/1996,/vico/profil/spieler/553470,553470,"[210, 2125, 1134]"
942,Luan,https://tmssl.akamaized.net/images/portrait/header/313106-1512665089.jpg,27/03/1993,/luan/profil/spieler/313106,313106,"[210, 199]"
943,Da Silva,https://tmssl.akamaized.net/images/portrait/header/default.jpg,11/03/1999,/da-silva/profil/spieler/680673,680673,[210]
944,Marcelo Grohe,https://tmssl.akamaized.net/images/portrait/header/52313-1523613403.jpg,13/01/1987,/marcelo-grohe/profil/spieler/52313,52313,[210]
945,Léo Jardim,https://tmssl.akamaized.net/images/portrait/header/288415-1532676954.jpg,20/03/1995,/leo-jardim/profil/spieler/288415,288415,[210]
946,Bruno Grassi,https://tmssl.akamaized.net//bilder/spielerfotos/P/V/s_95747_1301_2008_1.jpg,5/03/1987,/bruno-grassi/profil/spieler/95747,95747,"[210, 18545, 7178]"
947,Gabriel,https://tmssl.akamaized.net//bilder/spielerfotos/s_216071_210_2012_2.jpg,28/02/1989,/gabriel/profil/spieler/216071,216071,[210]
948,Bruno Rodrigo,https://tmssl.akamaized.net//bilder/spielerfotos/s_68679_609_2012_1.jpg,12/04/1985,/bruno-rodrigo/profil/spieler/68679,68679,"[210, 221, 609, 10247]"
949,Derlan,https://tmssl.akamaized.net/images/portrait/header/default.jpg,3/02/1996,/derlan/profil/spieler/555634,555634,"[210, 17776, 7178, 6347]"
950,Denilson,https://tmssl.akamaized.net/images/portrait/header/default.jpg,18/04/1995,/denilson/profil/spieler/476366,476366,"[210, 1785]"
951,Breno,https://tmssl.akamaized.net/images/portrait/header/322781-1445517627.jpg,6/03/1995,/breno/profil/spieler/322781,322781,"[210, 3197, 4064, 10560, 1693]"
952,Edílson,https://tmssl.akamaized.net//bilder/spielerfotos/s_75083_537_2012_1.jpg,27/07/1986,/edilson/profil/spieler/75083,75083,"[210, 199, 679, 537, 609, 1134]"
953,Madson,https://tmssl.akamaized.net/images/portrait/header/177845-1515772267.jpg,13/01/1992,/madson/profil/spieler/177845,177845,"[210, 221, 978, 679, 10010, 7209]"
954,Jailson,https://tmssl.akamaized.net/images/portrait/header/366948-1567081021.JPG,7/09/1995,/jailson/profil/spieler/366948,366948,[210]
955,Moisés,https://tmssl.akamaized.net/images/portrait/header/default.jpg,24/09/1994,/moises/profil/spieler/376867,376867,"[210, 17776, 10492, 1693]"
956,Machado,https://tmssl.akamaized.net/images/portrait/header/default.jpg,20/01/1996,/machado/profil/spieler/520629,520629,"[210, 609, 17561]"
957,Arthur,https://tmssl.akamaized.net/images/portrait/header/362842-1506338640.jpg,12/08/1996,/arthur/profil/spieler/362842,362842,[210]
958,Cícero,https://tmssl.akamaized.net/images/portrait/header/17663-1493384854.jpg,26/08/1984,/cicero/profil/spieler/17663,17663,"[210, 585, 221, 2462, 537, 4064]"
959,Felipe Tontini,https://tmssl.akamaized.net/images/portrait/header/default.jpg,16/07/1995,/felipe-tontini/profil/spieler/405726,405726,"[210, 2029]"
960,Ramiro,https://tmssl.akamaized.net/images/portrait/header/258070-1512665583.jpg,22/05/1993,/ramiro/profil/spieler/258070,258070,"[210, 199]"
961,Douglas,https://tmssl.akamaized.net//bilder/spielerfotos/s_34332_199_2012_2.jpg,18/02/1982,/douglas/profil/spieler/34332,34332,"[210, 199, 978, 2035, 7178, 3973]"
962,Lincoln,https://tmssl.akamaized.net/images/portrait/header/351738-1445961779.jpg,7/11/1998,/lincoln/profil/spieler/351738,351738,"[210, 2863]"
963,Lucas Poletto,https://tmssl.akamaized.net/images/portrait/header/default.jpg,29/03/1995,/lucas-poletto/profil/spieler/552547,552547,[210]
964,Dionathã,https://tmssl.akamaized.net/images/portrait/header/default.jpg,24/01/1998,/dionatha/profil/spieler/520636,520636,"[210, 6347]"
965,Vinícius Lima,https://tmssl.akamaized.net/images/portrait/header/default.jpg,11/06/1996,/vinicius-lima/profil/spieler/387611,387611,"[210, 2029]"
966,Yuri Mamute,https://tmssl.akamaized.net//bilder/spielerfotos/s_203136_7658_2012_1.jpg,7/05/1995,/yuri-mamute/profil/spieler/203136,203136,"[210, 537, 4064, 2646, 10492]"
967,Luis Henrique,https://tmssl.akamaized.net/images/portrait/header/379877-1569257789.jpg,17/03/1998,/luis-henrique/profil/spieler/379877,379877,"[210, 679, 537]"
968,Renan,https://tmssl.akamaized.net/images/portrait/header/default.jpg,14/11/1997,/renan/profil/spieler/476365,476365,"[210, 7209, 20092]"
969,Conrado,https://tmssl.akamaized.net/images/portrait/header/default.jpg,3/04/1997,/conrado/profil/spieler/514674,514674,"[210, 4064, 21829]"
970,Raul,https://tmssl.akamaized.net/images/portrait/header/362836-1550698573.jpg,4/04/1997,/raul/profil/spieler/362836,362836,"[210, 4064]"
971,Ericson,https://tmssl.akamaized.net/images/portrait/header/default.jpg,11/05/1999,/ericson/profil/spieler/555017,555017,[210]
972,Balbino,https://tmssl.akamaized.net/images/portrait/header/default.jpg,19/01/1997,/balbino/profil/spieler/346705,346705,[210]
973,Gonzalo Esperon,https://tmssl.akamaized.net/images/portrait/header/default.jpg,4/04/1996,/gonzalo-esperon/profil/spieler/364334,364334,[210]
974,Miler Bolaños,https://tmssl.akamaized.net/images/portrait/header/103246-1506603191.png,1/06/1990,/miler-bolanos/profil/spieler/103246,103246,[210]
975,Gastón Fernández,https://tmssl.akamaized.net//bilder/spielerfotos/s_23882_288_2012_1.jpg,12/10/1983,/gaston-fernandez/profil/spieler/23882,23882,[210]
976,Michael Arroyo,https://tmssl.akamaized.net/images/portrait/header/45874-1470917622.jpg,23/04/1987,/michael-arroyo/profil/spieler/45874,45874,[210]
977,Jeferson Negueba,https://tmssl.akamaized.net/images/portrait/header/default.jpg,2/01/1994,/jeferson-negueba/profil/spieler/445106,445106,"[210, 7178]"
978,Beto da Silva,https://tmssl.akamaized.net/images/portrait/header/279057-1465805391.jpg,28/12/1996,/beto-da-silva/profil/spieler/279057,279057,[210]
979,Batista,https://tmssl.akamaized.net/images/portrait/header/417103-1485887963.jpg,16/06/1995,/batista/profil/spieler/417103,417103,[210]
980,Nicolas Careca,https://tmssl.akamaized.net/images/portrait/header/default.jpg,18/05/1997,/nicolas-careca/profil/spieler/345401,345401,"[210, 4064, 21829]"
981,Jadson,https://tmssl.akamaized.net/images/portrait/header/default.jpg,16/06/1998,/jadson/profil/spieler/525512,525512,[210]
982,Douglas Friedrich,https://tmssl.akamaized.net/images/portrait/header/374094-1544194413.jpg,12/12/1988,/douglas-friedrich/profil/spieler/374094,374094,"[210, 10010, 8793, 2035]"
983,Fred,https://tmssl.akamaized.net/images/portrait/header/45549-1485421342.jpg,15/01/1986,/fred/profil/spieler/45549,45549,"[210, 3197, 2035, 2125, 4064, 10492, 291]"
984,Werley,https://tmssl.akamaized.net//bilder/spielerfotos/s_75437_210_2012_1.jpg,5/09/1988,/werley/profil/spieler/75437,75437,"[210, 221, 330, 978, 776, 4064]"
985,Marcao,https://tmssl.akamaized.net/images/portrait/header/default.jpg,12/04/1997,/marcao/profil/spieler/444923,444923,[210]
986,Marcelo Hermes,https://tmssl.akamaized.net/images/portrait/header/348769-1510136854.jpg,2/01/1995,/marcelo-hermes/profil/spieler/348769,348769,"[210, 3197, 609]"
987,Lucas Lovat,https://tmssl.akamaized.net/images/portrait/header/391497-1581331849.png,15/01/1997,/lucas-lovat/profil/spieler/391497,391497,"[210, 2035]"
988,Léo Campos,https://tmssl.akamaized.net//bilder/spielerfotos/s_203643_210_2012_2.jpg,3/07/1992,/leo-campos/profil/spieler/203643,203643,"[210, 2035]"
989,Iago,https://tmssl.akamaized.net/images/portrait/header/440661-1589336316.png,21/05/1995,/iago/profil/spieler/440661,440661,"[210, 4064, 7178]"
990,Wallace Oliveira,https://tmssl.akamaized.net/images/portrait/header/181779-1449136684.jpg,1/05/1994,/wallace-oliveira/profil/spieler/181779,181779,"[210, 2462, 4064]"
991,Wesley,https://tmssl.akamaized.net/images/portrait/header/default.jpg,10/02/1995,/wesley/profil/spieler/393840,393840,[210]
992,Walace,https://tmssl.akamaized.net/images/portrait/header/323954-1532072656.jpg,4/04/1995,/walace/profil/spieler/323954,323954,[210]
993,Guilherme Amorim,https://tmssl.akamaized.net/images/portrait/header/default.jpg,30/04/1993,/guilherme-amorim/profil/spieler/323873,323873,"[210, 291, 21829, 1693]"
994,Giuliano,https://tmssl.akamaized.net/images/portrait/header/54375-1534761193.jpg,31/05/1990,/giuliano/profil/spieler/54375,54375,"[210, 6600, 309]"
995,Léo Tilica,https://tmssl.akamaized.net/images/portrait/header/default.jpg,20/04/1995,/leo-tilica/profil/spieler/393839,393839,[210]
996,Bobô,https://tmssl.akamaized.net/images/portrait/header/37944-1494843628.jpg,9/01/1985,/bobo/profil/spieler/37944,37944,"[210, 199, 609]"
997,Henrique Almeida,https://tmssl.akamaized.net/images/portrait/header/103743-1548346961.png,27/05/1991,/henrique-almeida/profil/spieler/103743,103743,"[210, 585, 10010, 537, 776, 3197, 8718, 17776, 2125]"
998,Denilson,https://tmssl.akamaized.net//bilder/spielerfotos/q/a/s_70410_2008_1.jpg,25/11/1988,/denilson/profil/spieler/70410,70410,"[210, 10010, 4064, 7478]"
999,Tyroane Sandows,https://tmssl.akamaized.net/images/portrait/header/default.jpg,12/02/1995,/tyroane-sandows/profil/spieler/364401,364401,"[210, 4064]"
1000,Tiago Machowski,https://tmssl.akamaized.net/images/portrait/header/default.jpg,16/05/1993,/tiago-machowski/profil/spieler/184284,184284,[210]
1001,Gabriel Silva,https://tmssl.akamaized.net/images/portrait/header/362831-1453389818.jpg,3/03/1995,/gabriel-silva/profil/spieler/362831,362831,[210]
1002,Júnior Tavares,https://tmssl.akamaized.net/images/portrait/header/362835-1531214409.jpg,7/08/1996,/junior-tavares/profil/spieler/362835,362835,"[210, 585, 3330]"
1003,Matías Rodríguez,https://tmssl.akamaized.net//bilder/spielerfotos/s_65929_1038_2013_08_28_1.jpg,14/04/1986,/matias-rodriguez/profil/spieler/65929,65929,[210]
1004,Lucas Ramon,https://tmssl.akamaized.net/images/portrait/header/default.jpg,7/03/1994,/lucas-ramon/profil/spieler/378189,378189,"[210, 8793, 776, 1785, 1693]"
1005,Moisés,https://tmssl.akamaized.net//bilder/spielerfotos/s_271596_210_2012_2.jpg,9/08/1990,/moises/profil/spieler/271596,271596,"[210, 3197, 1785, 28022, 21599]"
1006,Willian Schuster,https://tmssl.akamaized.net/images/portrait/header/default.jpg,31/05/1987,/willian-schuster/profil/spieler/102238,102238,"[210, 15172, 2646, 17561]"
1007,Araújo,https://tmssl.akamaized.net/images/portrait/header/default.jpg,16/05/1995,/araujo/profil/spieler/362843,362843,"[210, 3197, 5677]"
1008,Fellipe Bastos,https://tmssl.akamaized.net/images/portrait/header/31127-1581408537.jpg,1/02/1990,/fellipe-bastos/profil/spieler/31127,31127,"[210, 199, 978, 537, 8718, 1134]"
1009,Matheus Biteco,https://tmssl.akamaized.net//bilder/spielerfotos/s_265720_7658_2012_1.jpg,28/06/1995,/matheus-biteco/profil/spieler/265720,265720,"[210, 17776]"
1010,Maxi Rodríguez,https://tmssl.akamaized.net/images/portrait/header/125569-1578908797.jpg,2/10/1990,/maxi-rodriguez/profil/spieler/125569,125569,"[210, 978]"
1011,Felipe Nunes,https://tmssl.akamaized.net//bilder/spielerfotos/s_208158_4064_2012_1.jpg,20/05/1990,/felipe-nunes/profil/spieler/208158,208158,"[210, 8793, 10247]"
1012,Leandro Canhoto,https://tmssl.akamaized.net/images/portrait/header/346717-1561451096.jpg,23/11/1994,/leandro-canhoto/profil/spieler/346717,346717,"[210, 17561]"
1013,Braian Rodríguez,https://tmssl.akamaized.net//bilder/spielerfotos/s_76984_150_2014_01_10_1.jpg,14/08/1986,/braian-rodriguez/profil/spieler/76984,76984,"[210, 10492]"
1014,Victor Rangel,https://tmssl.akamaized.net/images/portrait/header/default.jpg,8/09/1990,/victor-rangel/profil/spieler/374838,374838,"[210, 10010, 537, 2863, 1134, 1785, 11449]"
1015,Gustavo Busatto,https://tmssl.akamaized.net//bilder/spielerfotos/s_136574_210_2012_1.jpg,23/10/1990,/gustavo-busatto/profil/spieler/136574,136574,"[210, 15172, 2646, 1751, 3319, 16441, 20092]"
1016,Saimon,https://tmssl.akamaized.net//bilder/spielerfotos/s_104544_210_2012_1.jpg,3/03/1991,/saimon/profil/spieler/104544,104544,"[210, 4064, 291]"
1017,Wendell,https://tmssl.akamaized.net/images/portrait/header/228433-1473755207.JPG,20/07/1993,/wendell/profil/spieler/228433,228433,"[210, 309]"
1018,Marquinhos Pedroso,https://tmssl.akamaized.net/images/portrait/header/218352-1550270671.jpg,4/10/1993,/marquinhos-pedroso/profil/spieler/218352,218352,"[210, 4064]"
1019,Liverson,https://tmssl.akamaized.net/images/portrait/header/default.jpg,20/02/1997,/liverson/profil/spieler/346719,346719,[210]
1020,Cristian Riveros,https://tmssl.akamaized.net//bilder/spielerfotos/s_37713_210_2012_1.jpg,16/10/1982,/cristian-riveros/profil/spieler/37713,37713,[210]
1021,Rodriguinho,https://tmssl.akamaized.net/images/portrait/header/77059-1543929615.jpg,27/03/1988,/rodriguinho/profil/spieler/77059,77059,"[210, 199, 10010, 8793, 609, 2863, 7209]"
1022,Jean Deretti,https://tmssl.akamaized.net//bilder/spielerfotos/s_196629_210_2012_2.jpg,1/05/1993,/jean-deretti/profil/spieler/196629,196629,"[210, 4064, 3330]"
1023,Erik,https://tmssl.akamaized.net/images/portrait/header/345861-1569361285.jpg,2/02/1995,/erik/profil/spieler/345861,345861,"[210, 8793, 1755, 11449, 21599]"
1024,Alan Ruiz,https://tmssl.akamaized.net/images/portrait/header/190442-1478085307.jpg,19/08/1993,/alan-ruiz/profil/spieler/190442,190442,[210]
1025,Lucas Coelho,https://tmssl.akamaized.net//bilder/spielerfotos/s_265251_210_2012_1.jpg,20/07/1994,/lucas-coelho/profil/spieler/265251,265251,"[210, 3197, 2035, 7178, 7209]"
1026,Everaldo,https://tmssl.akamaized.net/images/portrait/header/205041-1571741854.jpg,5/07/1991,/everaldo/profil/spieler/205041,205041,"[210, 15172, 17776, 4064, 1785, 6347]"
1027,Ronan,https://tmssl.akamaized.net/images/portrait/header/333166-1532679527.jpg,22/04/1995,/ronan/profil/spieler/333166,333166,[210]
1028,Dida,https://tmssl.akamaized.net/images/portrait/header/5800-1447749019.jpg,7/10/1973,/dida/profil/spieler/5800,5800,"[210, 199, 6600, 609, 10247]"
1029,Follmann,https://tmssl.akamaized.net//bilder/spielerfotos/s_256445_210_2012_2.jpg,14/03/1992,/follmann/profil/spieler/256445,256445,"[210, 17776]"
1030,Naldo,https://tmssl.akamaized.net/images/portrait/header/148666-1445431572.jpg,25/08/1988,/naldo/profil/spieler/148666,148666,"[210, 609, 1134]"
1031,Cris,https://tmssl.akamaized.net//bilder/spielerfotos/s_3165_978_2012_1.jpg,3/06/1977,/cris/profil/spieler/3165,3165,"[210, 199, 978, 609]"
1032,Douglas Grolli,https://tmssl.akamaized.net/images/portrait/header/210146-1560104327.png,5/10/1989,/douglas-grolli/profil/spieler/210146,210146,"[210, 10010, 609, 17776, 1134, 291]"
1033,Fábio Aurélio,https://tmssl.akamaized.net//bilder/spielerfotos/s_7570_210_2012_1.jpg,24/09/1979,/fabio-aurelio/profil/spieler/7570,7570,"[210, 585]"
1034,Alex Telles,https://tmssl.akamaized.net/images/portrait/header/255755-1542105315.png,15/12/1992,/alex-telles/profil/spieler/255755,255755,[210]
1035,Tony,https://tmssl.akamaized.net//bilder/spielerfotos/s_226509_7178_2012_1.jpg,4/08/1989,/tony/profil/spieler/226509,226509,"[210, 10010, 3197, 1134, 1785, 7178, 6347, 8433]"
1036,Fernando,https://tmssl.akamaized.net/images/portrait/header/105456-1553895154.png,3/03/1992,/fernando/profil/spieler/105456,105456,[210]
1037,Josef,https://tmssl.akamaized.net/images/portrait/header/73741-1534681301.jpg,11/02/1989,/josef/profil/spieler/73741,73741,"[210, 585, 978]"
1038,Adriano,https://tmssl.akamaized.net//bilder/spielerfotos/s_52913_210_2012_2.jpg,29/05/1987,/adriano/profil/spieler/52913,52913,"[210, 221, 3197, 2035, 2125, 7478, 291, 11449]"
1039,Gilberto Silva,https://tmssl.akamaized.net/images/portrait/header/3194-1414137397.jpg,7/10/1976,/gilberto-silva/profil/spieler/3194,3194,"[210, 330]"
1040,Misael,https://tmssl.akamaized.net//bilder/spielerfotos/s_181771_221_2012_1.jpg,15/07/1994,/misael/profil/spieler/181771,181771,"[210, 221, 776]"
1041,Guilherme Biteco,https://tmssl.akamaized.net/images/portrait/header/212902-1451892916.jpg,12/03/1994,/guilherme-biteco/profil/spieler/212902,212902,"[210, 978, 2029, 309, 1785, 2646, 291, 21829]"
1042,Marco Antônio,https://tmssl.akamaized.net//bilder/spielerfotos/s_68841_679_2012_2.jpg,9/11/1984,/marco-antonio/profil/spieler/68841,68841,"[210, 585, 679, 2125, 4064, 10247, 2646]"
1043,Marquinhos,https://tmssl.akamaized.net//bilder/spielerfotos/s_97_2035_2012_1.jpg,29/09/1981,/marquinhos/profil/spieler/97,97,"[210, 585, 221, 330, 776, 2035]"
1044,Calyson,https://tmssl.akamaized.net//bilder/spielerfotos/s_285605_14704_2012_1.jpg,25/02/1993,/calyson/profil/spieler/285605,285605,"[210, 2029, 291, 10560, 21599]"
1045,Paulinho,https://tmssl.akamaized.net//bilder/spielerfotos/s_282502_210_2012_1.jpg,16/03/1994,/paulinho/profil/spieler/282502,282502,"[210, 776, 28022, 1693]"
1046,Eduardo Vargas,https://tmssl.akamaized.net/images/portrait/header/89718-1560843682.jpg,20/11/1989,/eduardo-vargas/profil/spieler/89718,89718,[210]
1047,Welliton,https://tmssl.akamaized.net/images/portrait/header/45593-1557336627.jpeg,22/10/1986,/welliton/profil/spieler/45593,45593,"[210, 585, 3197]"
1048,Willian José,https://tmssl.akamaized.net/images/portrait/header/122155-1447321626.jpg,23/11/1991,/willian-jose/profil/spieler/122155,122155,"[210, 585, 221, 8698]"
1049,André Lima,https://tmssl.akamaized.net/images/portrait/header/52692-1561124236.jpg,3/05/1985,/andre-lima/profil/spieler/52692,52692,"[210, 585, 2462, 679, 537, 2035, 2125]"
1050,Victor,https://tmssl.akamaized.net/images/portrait/header/67867-1553769218.jpg,21/01/1983,/victor/profil/spieler/67867,67867,"[210, 330]"
1051,Matheus,https://tmssl.akamaized.net//bilder/spielerfotos/s_140556_210_2010_3.jpg,5/05/1989,/matheus/profil/spieler/140556,140556,"[210, 6347]"
1052,Pablo,https://tmssl.akamaized.net/images/portrait/header/149577-1448524689.jpg,21/06/1991,/pablo/profil/spieler/149577,149577,"[210, 199, 2029, 2035, 1134]"
1053,Bruno Collaço,https://tmssl.akamaized.net//bilder/spielerfotos/s_4270_2646_2012_1.jpg,8/03/1990,/bruno-collaco/profil/spieler/4270,4270,"[210, 3197, 17776, 1134, 3330, 2646, 10492, 6347, 10560]"
